,res,img
0,0.5048613402161889,06079.jpg
1,0.6014671350113528,00489.jpg
2,0.5702419996506821,03068.jpg
3,0.5012517223311145,04955.jpg
4,0.597023035572202,17733.jpg
5,0.5049971860505734,09684.jpg
6,0.5551242989384618,12960.jpg
7,0.5687282889246832,16797.jpg
8,0.6106076190106542,11636.jpg
9,0.5605193192183042,14458.jpg
10,0.5525044149896174,05595.jpg
11,0.7680723476100837,02111.jpg
12,0.5463719458945449,04165.jpg
13,0.512546333132799,07464.jpg
14,0.5080634205981098,00601.jpg
15,0.5679326204661452,10711.jpg
16,0.5281686040870189,05763.jpg
17,0.507015467018572,07095.jpg
18,0.5845640319043646,05237.jpg
19,0.569698616313144,06721.jpg
20,0.6625201342933106,08704.jpg
21,0.5891439771778998,01329.jpg
22,0.6848958838712181,15252.jpg
23,0.5330202410293233,13437.jpg
24,0.7821032816472278,01393.jpg
25,0.6176133827553416,18824.jpg
26,0.5230258689281764,16325.jpg
27,0.533253119602554,08099.jpg
28,0.5632168293582255,13284.jpg
29,0.5360088493857827,13838.jpg
30,0.722117642492577,11394.jpg
31,0.5795377360321372,08453.jpg
32,0.6410564924605562,13916.jpg
33,0.5480603155504667,02072.jpg
34,0.6409012400784024,09033.jpg
35,0.6573385860389296,19536.jpg
36,0.7484717343631742,13155.jpg
37,0.5424712297929322,18971.jpg
38,0.5242096683420986,16343.jpg
39,0.5411903976401637,09100.jpg
40,0.5693687050010674,18017.jpg
41,0.7530322730889402,13628.jpg
42,0.658095441401929,08531.jpg
43,0.5966349046168177,11967.jpg
44,0.5330008344815541,00149.jpg
45,0.6693124260125366,15642.jpg
46,0.997147237477925,07146.jpg
47,0.6404742960274796,17771.jpg
48,0.6212035940926468,16880.jpg
49,0.5506607929515418,08001.jpg
50,0.5157678200624891,13010.jpg
51,0.6622678491723107,15498.jpg
52,0.5284985153990956,11327.jpg
53,0.6180403268062644,02052.jpg
54,0.5035222884201129,12262.jpg
55,0.6662073783694619,18050.jpg
56,0.6198451357488016,16825.jpg
57,0.6515360282559336,04692.jpg
58,0.6323235459644084,12777.jpg
59,0.5133420015913369,05293.jpg
60,0.5502920685439268,02305.jpg
61,0.657377399134468,02348.jpg
62,0.5638184323390713,18245.jpg
63,0.6910089464185216,14446.jpg
64,0.5485648857924664,11222.jpg
65,0.5966349046168177,01710.jpg
66,0.5966154980690485,13319.jpg
67,0.6270061518756428,08376.jpg
68,0.520852335578024,11799.jpg
69,0.5436744357546236,13313.jpg
70,0.7218071377282695,09554.jpg
71,0.5669816996254536,19041.jpg
72,0.5037745735411128,15919.jpg
73,0.6903491237943682,19417.jpg
74,0.6400085388810185,14605.jpg
75,0.5977604843874323,14189.jpg
76,0.5028818723437287,19647.jpg
77,0.5172039045974112,15553.jpg
78,0.5383570416658581,00272.jpg
79,0.628092918550719,05635.jpg
80,0.5532030507093093,06103.jpg
81,0.6120631100933455,03692.jpg
82,0.936695841176813,18166.jpg
83,0.6674882105222302,02896.jpg
84,0.6090162820935784,17723.jpg
85,0.6961128684818257,03884.jpg
86,0.5845446253565953,18898.jpg
87,0.7029633798443595,07080.jpg
88,0.6266374274680278,06927.jpg
89,0.6153040035708048,16539.jpg
90,0.5427041083661628,06282.jpg
91,0.5016204467387296,11937.jpg
92,0.6983446214752858,16991.jpg
93,0.6542141318480855,10357.jpg
94,0.5534165227347707,04918.jpg
95,0.5327485493605543,15184.jpg
96,0.9738399736070951,06938.jpg
97,0.7806283840167673,19184.jpg
98,0.8110578509189,18263.jpg
99,0.5376195928506278,13984.jpg
100,0.7038366744939742,06122.jpg
101,0.7732150827689263,19234.jpg
102,0.5575889305051525,16221.jpg
103,0.5206000504570242,13479.jpg
104,0.5367268916532438,08311.jpg
105,0.531467717207786,04857.jpg
106,0.6223485804110307,17497.jpg
107,0.7351394360457219,19474.jpg
108,0.5053465039104194,16906.jpg
109,0.5194938772341788,12803.jpg
110,0.6641502843059248,03876.jpg
111,0.6315666906014089,04678.jpg
112,0.507461817617264,04097.jpg
113,0.5482931941236974,00707.jpg
114,0.5985173397504318,16702.jpg
115,0.7187797162762716,04280.jpg
116,0.6142754565390363,05761.jpg
117,0.5975470123619709,14231.jpg
118,0.524248481437637,18817.jpg
119,0.6366512061169438,05039.jpg
120,0.5388033922645501,01039.jpg
121,0.5164470492344116,00979.jpg
122,0.6681092200508452,15930.jpg
123,0.6096761047177318,08887.jpg
124,0.5190087135399484,17110.jpg
125,0.6035630421704283,13809.jpg
126,0.5064332705854956,14756.jpg
127,0.5358147839080906,16225.jpg
128,0.5655262085427624,04310.jpg
129,0.5013681616177298,11993.jpg
130,0.500223175299346,15419.jpg
131,0.5978963302218169,05555.jpg
132,0.5442372256399309,12148.jpg
133,0.6790739195404529,06470.jpg
134,0.6437540026004774,02043.jpg
135,0.525490500494867,18589.jpg
136,0.5822546527198277,04716.jpg
137,0.6019328921578141,10692.jpg
138,0.6341283549069456,08205.jpg
139,0.5113431271711075,04035.jpg
140,0.5380077238060121,09450.jpg
141,0.6441033204603233,19253.jpg
142,0.5810902598536747,16371.jpg
143,0.6062605523103495,01613.jpg
144,0.610588212462885,08151.jpg
145,0.5602670340973044,01744.jpg
146,0.5591220477789206,11791.jpg
147,0.5644200353199169,04613.jpg
148,0.5653903627083778,05707.jpg
149,0.5756952395738322,17356.jpg
150,0.8991441712433775,16888.jpg
151,0.568708882376914,10969.jpg
152,0.5634885210269945,00547.jpg
153,0.6094432261445012,16389.jpg
154,0.5220555415397155,11216.jpg
155,0.5468959226843136,02151.jpg
156,0.8870732985309243,13652.jpg
157,0.7199829222379631,15210.jpg
158,0.6597449979623125,09813.jpg
159,0.5469541423276213,11989.jpg
160,0.5060839527256497,19812.jpg
161,0.5387257660734732,08936.jpg
162,0.6433076520017854,00877.jpg
163,0.5435191833724698,12073.jpg
164,0.5758698985037551,02679.jpg
165,0.5370373964175513,16021.jpg
166,0.5292553707620952,05572.jpg
167,0.562459973995226,04160.jpg
168,0.5689223544023754,13005.jpg
169,0.5109938093112616,16006.jpg
170,0.5842147140445186,16547.jpg
171,0.5879019581206699,16820.jpg
172,0.6386888936327116,07675.jpg
173,0.6050767528964273,03559.jpg
174,0.5822546527198277,04981.jpg
175,0.5238991635777911,11076.jpg
176,0.6026315278775058,06912.jpg
177,0.7726134797880805,14656.jpg
178,0.5672145781986843,09398.jpg
179,0.6600360961788507,04357.jpg
180,0.5161947641134119,06933.jpg
181,0.5220361349919462,14633.jpg
182,0.533893535678938,12581.jpg
183,0.6654505230064623,04744.jpg
184,0.6777930873876846,10257.jpg
185,0.5397155000097033,07728.jpg
186,0.5209299617691009,05541.jpg
187,0.6470337091734751,15176.jpg
188,0.5730947621727571,07979.jpg
189,0.6121795493799608,10825.jpg
190,0.5484678530536203,13175.jpg
191,0.502998311630344,02437.jpg
192,0.5022802693628831,08874.jpg
193,0.5407440470414718,18909.jpg
194,0.5480020959071591,08454.jpg
195,0.8611655572590192,18942.jpg
196,0.7473267480447903,14078.jpg
197,0.514603427196336,11783.jpg
198,0.7217295115371927,18591.jpg
199,0.5636631799569175,09498.jpg
200,0.6142754565390363,09570.jpg
201,0.6434240912884007,12667.jpg
202,0.5149915581517204,17318.jpg
203,0.9886277630072386,07223.jpg
204,0.5061809854644957,00538.jpg
205,0.5718139300199887,00058.jpg
206,0.6275301286654117,16066.jpg
207,0.5444701042131616,00821.jpg
208,0.638805332919327,13596.jpg
209,0.5951017873430495,18671.jpg
210,0.5679520270139145,06082.jpg
211,0.5628869180461488,15346.jpg
212,0.6987909720739778,11021.jpg
213,0.5977410778396631,13618.jpg
214,0.5255875332337131,13717.jpg
215,0.5495352131809272,05005.jpg
216,0.6767063207126084,18761.jpg
217,0.6202138601564168,19241.jpg
218,0.5415203089522405,04210.jpg
219,0.7346736788992606,10306.jpg
220,0.7179840478177337,15242.jpg
221,0.6573191794911604,09215.jpg
